Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                0.00    0.00  127847/503840      std::_Rb_tree<std::string, std::pair<std::string const, jsonxx::Value*>, std::_Select1st<std::pair<std::string const, jsonxx::Value*> >, std::less<std::string>, std::allocator<std::pair<std::string const, jsonxx::Value*> > >::_S_key(std::_Rb_tree_node_base const*) [60]
                0.00    0.00  260605/503840      std::_Rb_tree<std::string, std::pair<std::string const, jsonxx::Value*>, std::_Select1st<std::pair<std::string const, jsonxx::Value*> >, std::less<std::string>, std::allocator<std::pair<std::string const, jsonxx::Value*> > >::_S_key(std::_Rb_tree_node<std::pair<std::string const, jsonxx::Value*> > const*) [48]
[97]     0.0    0.00    0.00  503840         std::_Select1st<std::pair<std::string const, jsonxx::Value*> >::operator()(std::pair<std::string const, jsonxx::Value*> const&) const [97]
-----------------------------------------------
                0.00    0.00  129948/461116      std::_Rb_tree<std::string, std::pair<std::string const, jsonxx::Value*>, std::_Select1st<std::pair<std::string const, jsonxx::Value*> >, std::less<std::string>, std::allocator<std::pair<std::string const, jsonxx::Value*> > >::find(std::string const&) [63]
                0.00    0.00  331168/461116      std::map<std::string, jsonxx::Value*, std::less<std::string>, std::allocator<std::pair<std::string const, jsonxx::Value*> > >::end() [102]
[98]     0.0    0.00    0.00  461116         std::_Rb_tree<std::string, std::pair<std::string const, jsonxx::Value*>, std::_Select1st<std::pair<std::string const, jsonxx::Value*> >, std::less<std::string>, std::allocator<std::pair<std::string const, jsonxx::Value*> > >::end() [98]
                0.00    0.00  461116/1009280     std::_Rb_tree_iterator<std::pair<std::string const, jsonxx::Value*> >::_Rb_tree_iterator(std::_Rb_tree_node<std::pair<std::string const, jsonxx::Value*> >*) [93]
-----------------------------------------------
                0.00    0.00   89416/403682      std::_Rb_tree<std::string, std::pair<std::string const, jsonxx::Value*>, std::_Select1st<std::pair<std::string const, jsonxx::Value*> >, std::less<std::string>, std::allocator<std::pair<std::string const, jsonxx::Value*> > >::_M_destroy_node(std::_Rb_tree_node<std::pair<std::string const, jsonxx::Value*> >*) [36]
                0.00    0.00   89416/403682      std::_Rb_tree<std::string, std::pair<std::string const, jsonxx::Value*>, std::_Select1st<std::pair<std::string const, jsonxx::Value*> >, std::less<std::string>, std::allocator<std::pair<std::string const, jsonxx::Value*> > >::_M_create_node(std::pair<std::string const, jsonxx::Value*> const&) [152]
                0.00    0.00  108622/403682      std::_Rb_tree_iterator<std::pair<std::string const, jsonxx::Value*> >::operator*() const [33]
                0.00    0.00  116228/403682      std::_Rb_tree_iterator<std::pair<std::string const, jsonxx::Value*> >::operator->() const [132]
[99]     0.0    0.00    0.00  403682         std::_Rb_tree_node<std::pair<std::string const, jsonxx::Value*> >::_M_valptr() [99]
                0.00    0.00  403682/403682      std::pair<std::string const, jsonxx::Value*>* std::__addressof<std::pair<std::string const, jsonxx::Value*> >(std::pair<std::string const, jsonxx::Value*>&) [100]
-----------------------------------------------
                0.00    0.00  403682/403682      std::_Rb_tree_node<std::pair<std::string const, jsonxx::Value*> >::_M_valptr() [99]
[100]    0.0    0.00    0.00  403682         std::pair<std::string const, jsonxx::Value*>* std::__addressof<std::pair<std::string const, jsonxx::Value*> >(std::pair<std::string const, jsonxx::Value*>&) [100]
-----------------------------------------------
                0.00    0.00   50384/369332      std::_Rb_tree<std::string, std::pair<std::string const, jsonxx::Value*>, std::_Select1st<std::pair<std::string const, jsonxx::Value*> >, std::less<std::string>, std::allocator<std::pair<std::string const, jsonxx::Value*> > >::~_Rb_tree() [71]
                0.00    0.00   50384/369332      std::_Rb_tree<std::string, std::pair<std::string const, jsonxx::Value*>, std::_Select1st<std::pair<std::string const, jsonxx::Value*> >, std::less<std::string>, std::allocator<std::pair<std::string const, jsonxx::Value*> > >::_M_get_insert_unique_pos(std::string const&) [187]
                0.00    0.00   78380/369332      std::_Rb_tree<std::string, std::pair<std::string const, jsonxx::Value*>, std::_Select1st<std::pair<std::string const, jsonxx::Value*> >, std::less<std::string>, std::allocator<std::pair<std::string const, jsonxx::Value*> > >::find(std::string const&) [63]
                0.00    0.00   89416/369332      std::_Rb_tree<std::string, std::pair<std::string const, jsonxx::Value*>, std::_Select1st<std::pair<std::string const, jsonxx::Value*> >, std::less<std::string>, std::allocator<std::pair<std::string const, jsonxx::Value*> > >::lower_bound(std::string const&) [68]
                0.00    0.00  100768/369332      std::_Rb_tree<std::string, std::pair<std::string const, jsonxx::Value*>, std::_Select1st<std::pair<std::string const, jsonxx::Value*> >, std::less<std::string>, std::allocator<std::pair<std::string const, jsonxx::Value*> > >::clear() [55]
[101]    0.0    0.00    0.00  369332         std::_Rb_tree<std::string, std::pair<std::string const, jsonxx::Value*>, std::_Select1st<std::pair<std::string const, jsonxx::Value*> >, std::less<std::string>, std::allocator<std::pair<std::string const, jsonxx::Value*> > >::_M_begin() [101]
-----------------------------------------------
                0.00    0.00   51568/331168      jsonxx::Object::import(jsonxx::Object const&) <cycle 2> [15]
                0.00    0.00   89416/331168      std::map<std::string, jsonxx::Value*, std::less<std::string>, std::allocator<std::pair<std::string const, jsonxx::Value*> > >::operator[](std::string const&) [20]
                0.00    0.00  190184/331168      jsonxx::Object::reset() <cycle 3> [53]
[102]    0.0    0.00    0.00  331168         std::map<std::string, jsonxx::Value*, std::less<std::string>, std::allocator<std::pair<std::string const, jsonxx::Value*> > >::end() [102]
                0.00    0.00  331168/461116      std::_Rb_tree<std::string, std::pair<std::string const, jsonxx::Value*>, std::_Select1st<std::pair<std::string const, jsonxx::Value*> >, std::less<std::string>, std::allocator<std::pair<std::string const, jsonxx::Value*> > >::end() [98]
-----------------------------------------------
                              139636             jsonxx::Value::~Value() <cycle 3> [130]
                0.00    0.00    6604/206793      jsonxx::Value::import(jsonxx::Array const&) <cycle 2> [85]
                0.00    0.00   32052/206793      jsonxx::Value::import(jsonxx::Object const&) <cycle 2> [72]
                0.00    0.00   44964/206793      jsonxx::Value::import(std::string const&) [66]
                0.00    0.00   56016/206793      jsonxx::Value::parse(std::istream&, jsonxx::Value&) <cycle 1> [21]
[103]    0.0    0.00    0.00  279272         jsonxx::Value::reset() <cycle 3> [103]
                               50220             jsonxx::Object::~Object() <cycle 3> [69]
                               13372             jsonxx::Array::~Array() <cycle 3> [242]
-----------------------------------------------
                0.00    0.00   56148/272698      std::vector<jsonxx::Value*, std::allocator<jsonxx::Value*> >::_M_insert_aux(__gnu_cxx::__normal_iterator<jsonxx::Value**, std::vector<jsonxx::Value*, std::allocator<jsonxx::Value*> > >, jsonxx::Value* const&) [43]
                0.00    0.00   56148/272698      __gnu_cxx::__normal_iterator<jsonxx::Value**, std::vector<jsonxx::Value*, std::allocator<jsonxx::Value*> > >::difference_type __gnu_cxx::operator-<jsonxx::Value**, std::vector<jsonxx::Value*, std::allocator<jsonxx::Value*> > >(__gnu_cxx::__normal_iterator<jsonxx::Value**, std::vector<jsonxx::Value*, std::allocator<jsonxx::Value*> > > const&, __gnu_cxx::__normal_iterator<jsonxx::Value**, std::vector<jsonxx::Value*, std::allocator<jsonxx::Value*> > > const&) [217]
                0.00    0.00  160402/272698      bool __gnu_cxx::operator!=<jsonxx::Value**, std::vector<jsonxx::Value*, std::allocator<jsonxx::Value*> > >(__gnu_cxx::__normal_iterator<jsonxx::Value**, std::vector<jsonxx::Value*, std::allocator<jsonxx::Value*> > > const&, __gnu_cxx::__normal_iterator<jsonxx::Value**, std::vector<jsonxx::Value*, std::allocator<jsonxx::Value*> > > const&) [157]
[104]    0.0    0.00    0.00  272698         __gnu_cxx::__normal_iterator<jsonxx::Value**, std::vector<jsonxx::Value*, std::allocator<jsonxx::Value*> > >::base() const [104]
-----------------------------------------------
                0.00    0.00   51568/241752      jsonxx::Object::import(jsonxx::Object const&) <cycle 2> [15]
                0.00    0.00  190184/241752      jsonxx::Object::reset() <cycle 3> [53]
[105]    0.0    0.00    0.00  241752         std::_Rb_tree_iterator<std::pair<std::string const, jsonxx::Value*> >::operator!=(std::_Rb_tree_iterator<std::pair<std::string const, jsonxx::Value*> > const&) const [105]
-----------------------------------------------
                0.00    0.00    9219/232781      std::_Rb_tree<std::string, std::pair<std::string const, jsonxx::Value*>, std::_Select1st<std::pair<std::string const, jsonxx::Value*> >, std::less<std::string>, std::allocator<std::pair<std::string const, jsonxx::Value*> > >::_M_get_insert_hint_unique_pos(std::_Rb_tree_const_iterator<std::pair<std::string const, jsonxx::Value*> >, std::string const&) [78]
                0.00    0.00   89416/232781      std::_Rb_tree<std::string, std::pair<std::string const, jsonxx::Value*>, std::_Select1st<std::pair<std::string const, jsonxx::Value*> >, std::less<std::string>, std::allocator<std::pair<std::string const, jsonxx::Value*> > >::_M_erase(std::_Rb_tree_node<std::pair<std::string const, jsonxx::Value*> >*) [32]
                0.00    0.00  134146/232781      std::_Rb_tree<std::string, std::pair<std::string const, jsonxx::Value*>, std::_Select1st<std::pair<std::string const, jsonxx::Value*> >, std::less<std::string>, std::allocator<std::pair<std::string const, jsonxx::Value*> > >::_M_lower_bound(std::_Rb_tree_node<std::pair<std::string const, jsonxx::Value*> >*, std::_Rb_tree_node<std::pair<std::string const, jsonxx::Value*> >*, std::string const&) [52]
[106]    0.0    0.00    0.00  232781         std::_Rb_tree<std::string, std::pair<std::string const, jsonxx::Value*>, std::_Select1st<std::pair<std::string const, jsonxx::Value*> >, std::less<std::string>, std::allocator<std::pair<std::string const, jsonxx::Value*> > >::_S_right(std::_Rb_tree_node_base*) [106]
-----------------------------------------------
                0.00    0.00   50384/218180      std::_Rb_tree<std::string, std::pair<std::string const, jsonxx::Value*>, std::_Select1st<std::pair<std::string const, jsonxx::Value*> >, std::less<std::string>, std::allocator<std::pair<std::string const, jsonxx::Value*> > >::_M_get_insert_unique_pos(std::string const&) [187]
                0.00    0.00   78380/218180      std::_Rb_tree<std::string, std::pair<std::string const, jsonxx::Value*>, std::_Select1st<std::pair<std::string const, jsonxx::Value*> >, std::less<std::string>, std::allocator<std::pair<std::string const, jsonxx::Value*> > >::find(std::string const&) [63]
                0.00    0.00   89416/218180      std::map<std::string, jsonxx::Value*, std::less<std::string>, std::allocator<std::pair<std::string const, jsonxx::Value*> > >::operator[](std::string const&) [20]
[107]    0.0    0.00    0.00  218180         std::_Rb_tree_iterator<std::pair<std::string const, jsonxx::Value*> >::operator==(std::_Rb_tree_iterator<std::pair<std::string const, jsonxx::Value*> > const&) const [107]
-----------------------------------------------
                0.00    0.00   26648/182713      std::vector<jsonxx::Value*, std::allocator<jsonxx::Value*> >::_M_range_check(unsigned long) const [227]
